Prey;WT_NC;WT_S;WT_FCS;G12_NC;G12_S;G12_FCS;G13_NC;G13_S;G13_FCS;Q61_NC;Q61_S;Q61_FCS
Q96S99;0;0;0;0;0;0;0;0;0;0;0;0
M0QY97;0;0;0;0;0;0;0;0;0;0;0;0
O00273-2;0;0;0;0;0;0;0;0;0;0;0;0
O00443;0;0;0;0;0;0;0;0;0;0;0;0
O00764-2;0;0;0;0;0;0;0;0;0;0;0;0
O14495;0;0;0;0;0;0;0;0;0;0;0;0
O14763-2;0;0;0;0;0;0;0;0;0;0;0;0
O15037;0;0;0;0;0;0;0;0;0;0;0;0
O15066;0;0;0;0;0;0;0;0;0;0;0;0
O15085;0;0;0;0;0;0;0;0;0;0;0;0
O15116;0;0;0;0;0;0;0;0;0;0;0;0
O43148-2;0;0;0;0;0;0;0;0;0;0;0;0
O43164-2;0;0;0;0;0;0;0;0;0;0;0;0
O43303-2;0;0;0;0;0;0;0;0;0;0;0;0
O43395;0;0;0;0;0;0;0;0;0;0;0;0
O60292;0;0;0;0;0;0;0;0;0;0;0;0
O60664-4;0;0;0;0;0;0;0;0;0;0;0;0
O75348;0;0;0;0;0;0;0;0;0;0;0;0
O75607;0;0;0;0;0;0;0;0;0;0;0;0
O95071-2;0;0;0;0;0;0;0;0;0;0;0;0
O95197-7;0;0;0;0;0;0;0;0;0;0;0;0
O95881;0;0;0;0;0;0;0;0;0;0;0;0
O96019-2;0;0;0;0;0;0;0;0;0;0;0;0
P00505;0;0;0;0;0;0;0;0;0;0;0;0
P13804-2;0;0;0;0;0;0;0;0;0;0;0;0
P13807;0;0;0;0;0;0;0;0;0;0;0;0
P17096;0;0;0;0;0;0;0;0;0;0;0;0
P21964-2;0;0;0;0;0;0;0;0;0;0;0;0
P25098;0;0;0;0;0;0;0;0;0;0;0;0
P25311;0;0;0;0;0;0;0;0;0;0;0;0
P26196;0;0;0;0;0;0;0;0;0;0;0;0
P28066;0;0;0;0;0;0;0;0;0;0;0;0
P35612;0;0;0;0;0;0;0;0;0;0;0;0
P36405;0;0;0;0;0;0;0;0;0;0;0;0
P37837;0;0;0;0;0;0;0;0;0;0;0;0
P42695;0;0;0;0;0;0;0;0;0;0;0;0
Q5T3H5;0;0;0;0;0;0;0;0;0;0;0;0
P55957;0;0;0;0;0;0;0;0;0;0;0;0
P56377;0;0;0;0;0;0;0;0;0;0;0;0
P58546;0;0;0;0;0;0;0;0;0;0;0;0
P61254;0;0;0;0;0;0;0;0;0;0;0;0
P61960;0;0;0;0;0;0;0;0;0;0;0;0
P63208;0;0;0;0;0;0;0;0;0;0;0;0
P68402;0;0;0;0;0;0;0;0;0;0;0;0
P84085;0;0;0;0;0;0;0;0;0;0;0;0
Q00534;0;0;0;0;0;0;0;0;0;0;0;0
Q07021;0;0;0;0;0;0;0;0;0;0;0;0
Q0JRZ9-3;0;0;0;0;0;0;0;0;0;0;0;0
Q13190-3;0;0;0;0;0;0;0;0;0;0;0;0
Q13835-2;0;0;0;0;0;0;0;0;0;0;0;0
Q14644-2;0;0;0;0;0;0;0;0;0;0;0;0
Q147X3;0;0;0;0;0;0;0;0;0;0;0;0
Q14966;0;0;0;0;0;0;0;0;0;0;0;0
Q15075;0;0;0;0;0;0;0;0;0;0;0;0
Q16718;0;0;0;0;0;0;0;0;0;0;0;0
Q16822;0;0;0;0;0;0;0;0;0;0;0;0
Q2TAL8;0;0;0;0;0;0;0;0;0;0;0;0
Q52LJ0;0;0;0;0;0;0;0;0;0;0;0;0
Q53EL6;0;0;0;0;0;0;0;0;0;0;0;0
Q5JR04;0;0;0;0;0;0;0;0;0;0;0;0
Q5SY16;0;0;0;0;0;0;0;0;0;0;0;0
Q5T196;0;0;0;0;0;0;0;0;0;0;0;0
Q5T6H7;0;0;0;0;0;0;0;0;0;0;0;0
Q5TCQ9-3;0;0;0;0;0;0;0;0;0;0;0;0
Q5TH30;0;0;0;0;0;0;0;0;0;0;0;0
Q66K14-2;0;0;0;0;0;0;0;0;0;0;0;0
Q6IBS0;0;0;0;0;0;0;0;0;0;0;0;0
Q6P158;0;0;0;0;0;0;0;0;0;0;0;0
Q6PHR2-3;0;0;0;0;0;0;0;0;0;0;0;0
Q6PJG6;0;0;0;0;0;0;0;0;0;0;0;0
Q6R327;0;0;0;0;0;0;0;0;0;0;0;0
Q6UVK1;0;0;0;0;0;0;0;0;0;0;0;0
Q7L099-4;0;0;0;0;0;0;0;0;0;0;0;0
Q7L2J0;0;0;0;0;0;0;0;0;0;0;0;0
Q7Z2T5;0;0;0;0;0;0;0;0;0;0;0;0
Q86SX3-2;0;0;0;0;0;0;0;0;0;0;0;0
Q86TJ2-3;0;0;0;0;0;0;0;0;0;0;0;0
Q86UY6-3;0;0;0;0;0;0;0;0;0;0;0;0
Q8N8A6;0;0;0;0;0;0;0;0;0;0;0;0
Q8NBS9-2;0;0;0;0;0;0;0;0;0;0;0;0
Q8NEW0;0;0;0;0;0;0;0;0;0;0;0;0
Q8NEZ5;0;0;0;0;0;0;0;0;0;0;0;0
Q8NFQ8;0;0;0;0;0;0;0;0;0;0;0;0
Q8NHV4-2;0;0;0;0;0;0;0;0;0;0;0;0
Q8TDN6;0;0;0;0;0;0;0;0;0;0;0;0
Q92604;0;0;0;0;0;0;0;0;0;0;0;0
Q93077;0;0;0;0;0;0;0;0;0;0;0;0
Q969S3;0;0;0;0;0;0;0;0;0;0;0;0
Q969Z0-2;0;0;0;0;0;0;0;0;0;0;0;0
Q96EA4-2;0;0;0;0;0;0;0;0;0;0;0;0
Q96EF6;0;0;0;0;0;0;0;0;0;0;0;0
Q96EP0;0;0;0;0;0;0;0;0;0;0;0;0
Q96GM8;0;0;0;0;0;0;0;0;0;0;0;0
Q96K37;0;0;0;0;0;0;0;0;0;0;0;0
Q96M27;0;0;0;0;0;0;0;0;0;0;0;0
Q96RG2-4;0;0;0;0;0;0;0;0;0;0;0;0
Q96S59;0;0;0;0;0;0;0;0;0;0;0;0
Q99543-2;0;0;0;0;0;0;0;0;0;0;0;0
Q99733;0;0;0;0;0;0;0;0;0;0;0;0
Q9BQ52-4;0;0;0;0;0;0;0;0;0;0;0;0
Q9BUQ8;0;0;0;0;0;0;0;0;0;0;0;0
Q9BVG4;0;0;0;0;0;0;0;0;0;0;0;0
Q9BVJ6-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9BXB5;0;0;0;0;0;0;0;0;0;0;0;0
Q9BXW7;0;0;0;0;0;0;0;0;0;0;0;0
Q9BZE9;0;0;0;0;0;0;0;0;0;0;0;0
Q9C0F1-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9GZT9-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H6R4-4;0;0;0;0;0;0;0;0;0;0;0;0
Q9H6R7;0;0;0;0;0;0;0;0;0;0;0;0
Q9H7P6;0;0;0;0;0;0;0;0;0;0;0;0
Q9H8H0;0;0;0;0;0;0;0;0;0;0;0;0
Q9NP66;0;0;0;0;0;0;0;0;0;0;0;0
Q9NRN7;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVH1-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVJ2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NWZ5-4;0;0;0;0;0;0;0;0;0;0;0;0
Q9NZL4;0;0;0;0;0;0;0;0;0;0;0;0
Q9P260-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBM7;0;0;0;0;0;0;0;0;0;0;0;0
Q9UID3-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UIG0-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UJX4;0;0;0;0;0;0;0;0;0;0;0;0
Q9UJY4;0;0;0;0;0;0;0;0;0;0;0;0
Q9ULC4-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9ULJ7-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9ULL5-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9ULX6-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UN30-1;0;0;0;0;0;0;0;0;0;0;0;0
Q9UNX4;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2D8-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2H2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2S7;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y3B4;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4C2-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5J1;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5X3;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y646;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y6C9;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WU65;0;0;0;0;0;0;0;0;0;0;0;0
A0A087X211;0;0;0;0;0;0;0;0;0;0;0;0
B1AKY9;0;0;0;0;0;0;0;0;0;0;0;0
B1ALY0;0;0;0;0;0;0;0;0;0;0;0;0
B1AMS2;0;0;0;0;0;0;0;0;0;0;0;0
H7C173;0;0;0;0;0;0;0;0;0;0;0;0
C9J712;0;0;0;0;0;0;0;0;0;0;0;0
C9JC63;0;0;0;0;0;0;0;0;0;0;0;0
C9JLU1;0;0;0;0;0;0;0;0;0;0;0;0
D6RFH4;0;0;0;0;0;0;0;0;0;0;0;0
E7EPI0;0;0;0;0;0;0;0;0;0;0;0;0
E9PID8;0;0;0;0;0;0;0;0;0;0;0;0
E9PR67;0;0;0;0;0;0;0;0;0;0;0;0
F5GXW5;0;0;0;0;0;0;0;0;0;0;0;0
K7EMS3;0;0;0;0;0;0;0;0;0;0;0;0
O00629;0;0;0;0;0;0;0;0;0;0;0;0
O15397;0;0;0;0;0;0;0;0;0;0;0;0
O95405;0;0;0;0;0;0;0;0;0;0;0;0
O95861-3;0;0;0;0;0;0;0;0;0;0;0;0
O96007;0;0;0;0;0;0;0;0;0;0;0;0
P05455;0;0;0;0;0;0;0;0;0;0;0;0
P09429;0;0;0;0;0;0;0;0;0;0;0;0
P15927;0;0;0;0;0;0;0;0;0;0;0;0
P20290-2;0;0;0;0;0;0;0;0;0;0;0;0
P30044-2;0;0;0;0;0;0;0;0;0;0;0;0
P31944;0;0;0;0;0;0;0;0;0;0;0;0
P37108;0;0;0;0;0;0;0;0;0;0;0;0
P39687;0;0;0;0;0;0;0;0;0;0;0;0
P46926;0;0;0;0;0;0;0;0;0;0;0;0
P54577;0;0;0;0;0;0;0;0;0;0;0;0
P56385;0;0;0;0;0;0;0;0;0;0;0;0
Q08499-7;0;0;0;0;0;0;0;0;0;0;0;0
Q12899;0;0;0;0;0;0;0;0;0;0;0;0
Q12962;0;0;0;0;0;0;0;0;0;0;0;0
Q5T160;0;0;0;0;0;0;0;0;0;0;0;0
Q5TCY1;0;0;0;0;0;0;0;0;0;0;0;0
Q6ZVM7-5;0;0;0;0;0;0;0;0;0;0;0;0
Q86T03;0;0;0;0;0;0;0;0;0;0;0;0
Q8IY17-5;0;0;0;0;0;0;0;0;0;0;0;0
Q8WXD5;0;0;0;0;0;0;0;0;0;0;0;0
Q96P63;0;0;0;0;0;0;0;0;0;0;0;0
Q9BRS2;0;0;0;0;0;0;0;0;0;0;0;0
Q9BT25-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H329-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9HCG8;0;0;0;0;0;0;0;0;0;0;0;0
Q9NRX4-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NS86;0;0;0;0;0;0;0;0;0;0;0;0
Q9UH99-3;0;0;0;0;0;0;0;0;0;0;0;0
A0A075B754;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WW66;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WX99;0;0;0;0;0;0;0;0;0;0;0;0
H7BZQ3;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WYF6;0;0;0;0;0;0;0;0;0;0;0;0
A0A096LPI6;0;0;0;0;0;0;0;0;0;0;0;0
U3KQC1;0;0;0;0;0;0;0;0;0;0;0;0
B3KYB6;0;0;0;0;0;0;0;0;0;0;0;0
F8WDD7;0;0;0;0;0;0;0;0;0;0;0;0
A0A0C4DFV9;0;0;0;0;0;0;0;0;0;0;0;0
A0A0C4DFX4;0;0;0;0;0;0;0;0;0;0;0;0
H0Y488;0;0;0;0;0;0;0;0;0;0;0;0
A0A1B0GUI1;0;0;0;0;0;0;0;0;0;0;0;0
A0A1B0GW44;0;0;0;0;0;0;0;0;0;0;0;0
A8MXV4;0;0;0;0;0;0;0;0;0;0;0;0
B0S8I6;0;0;0;0;0;0;0;0;0;0;0;0
B4DJ81;0;0;0;0;0;0;0;0;0;0;0;0
B7ZAQ6-2;0;0;0;0;0;0;0;0;0;0;0;0
B8ZZQ6;0;0;0;0;0;0;0;0;0;0;0;0
C9JK83;0;0;0;0;0;0;0;0;0;0;0;0
J3QKR0;0;0;0;0;0;0;0;0;0;0;0;0
P15121;0;0;0;0;0;0;0;0;0;0;0;0
E9PK47;0;0;0;0;0;0;0;0;0;0;0;0
E9PKH6;0;0;0;0;0;0;0;0;0;0;0;0
F5H5A3;0;0;0;0;0;0;0;0;0;0;0;0
G3V0E4;0;0;0;0;0;0;0;0;0;0;0;0
P09661;0;0;0;0;0;0;0;0;0;0;0;0
I3L297;0;0;0;0;0;0;0;0;0;0;0;0
J3KS22;0;0;0;0;0;0;0;0;0;0;0;0
Q7KZJ0;0;0;0;0;0;0;0;0;0;0;0;0
J3QLS3;0;0;0;0;0;0;0;0;0;0;0;0
O00232;0;0;0;0;0;0;0;0;0;0;0;0
O14640-2;0;0;0;0;0;0;0;0;0;0;0;0
O43324;0;0;0;0;0;0;0;0;0;0;0;0
O60216;0;0;0;0;0;0;0;0;0;0;0;0
O60294;0;0;0;0;0;0;0;0;0;0;0;0
O60488-2;0;0;0;0;0;0;0;0;0;0;0;0
O60942-3;0;0;0;0;0;0;0;0;0;0;0;0
O75083;0;0;0;0;0;0;0;0;0;0;0;0
O75145-2;0;0;0;0;0;0;0;0;0;0;0;0
O75367-2;0;0;0;0;0;0;0;0;0;0;0;0
O94992;0;0;0;0;0;0;0;0;0;0;0;0
P04040;0;0;0;0;0;0;0;0;0;0;0;0
P05204;0;0;0;0;0;0;0;0;0;0;0;0
P09960;0;0;0;0;0;0;0;0;0;0;0;0
P47985;0;0;0;0;0;0;0;0;0;0;0;0
P11387;0;0;0;0;0;0;0;0;0;0;0;0
P13473-2;0;0;0;0;0;0;0;0;0;0;0;0
P14550;0;0;0;0;0;0;0;0;0;0;0;0
P18754;0;0;0;0;0;0;0;0;0;0;0;0
P20962;0;0;0;0;0;0;0;0;0;0;0;0
P26045-3;0;0;0;0;0;0;0;0;0;0;0;0
P26583;0;0;0;0;0;0;0;0;0;0;0;0
P27144;0;0;0;0;0;0;0;0;0;0;0;0
P27695;0;0;0;0;0;0;0;0;0;0;0;0
P27797;0;0;0;0;0;0;0;0;0;0;0;0
P30084;0;0;0;0;0;0;0;0;0;0;0;0
P41208;0;0;0;0;0;0;0;0;0;0;0;0
P46087-2;0;0;0;0;0;0;0;0;0;0;0;0
P49454;0;0;0;0;0;0;0;0;0;0;0;0
P49736;0;0;0;0;0;0;0;0;0;0;0;0
P52948-6;0;0;0;0;0;0;0;0;0;0;0;0
P55196-3;0;0;0;0;0;0;0;0;0;0;0;0
P56545;0;0;0;0;0;0;0;0;0;0;0;0
P61964;0;0;0;0;0;0;0;0;0;0;0;0
Q8WVC2;0;0;0;0;0;0;0;0;0;0;0;0
Q5SRQ6;0;0;0;0;0;0;0;0;0;0;0;0
Q01780;0;0;0;0;0;0;0;0;0;0;0;0
Q03252;0;0;0;0;0;0;0;0;0;0;0;0
Q03701;0;0;0;0;0;0;0;0;0;0;0;0
Q04837;0;0;0;0;0;0;0;0;0;0;0;0
Q12797;0;0;0;0;0;0;0;0;0;0;0;0
Q13137-4;0;0;0;0;0;0;0;0;0;0;0;0
Q14139;0;0;0;0;0;0;0;0;0;0;0;0
Q14558;0;0;0;0;0;0;0;0;0;0;0;0
Q14964;0;0;0;0;0;0;0;0;0;0;0;0
Q15120;0;0;0;0;0;0;0;0;0;0;0;0
Q15459;0;0;0;0;0;0;0;0;0;0;0;0
Q16762;0;0;0;0;0;0;0;0;0;0;0;0
Q16763;0;0;0;0;0;0;0;0;0;0;0;0
Q4KMG0-2;0;0;0;0;0;0;0;0;0;0;0;0
Q5T5P2-4;0;0;0;0;0;0;0;0;0;0;0;0
Q5VIR6-4;0;0;0;0;0;0;0;0;0;0;0;0
Q6UWP7-3;0;0;0;0;0;0;0;0;0;0;0;0
Q6ZXV5-2;0;0;0;0;0;0;0;0;0;0;0;0
Q86WJ1;0;0;0;0;0;0;0;0;0;0;0;0
Q86WX3;0;0;0;0;0;0;0;0;0;0;0;0
Q86XP3;0;0;0;0;0;0;0;0;0;0;0;0
Q8IU81;0;0;0;0;0;0;0;0;0;0;0;0
Q8IVT5-2;0;0;0;0;0;0;0;0;0;0;0;0
Q8N3U4;0;0;0;0;0;0;0;0;0;0;0;0
Q8N961;0;0;0;0;0;0;0;0;0;0;0;0
Q8TC12-2;0;0;0;0;0;0;0;0;0;0;0;0
Q8WUA2;0;0;0;0;0;0;0;0;0;0;0;0
Q92556;0;0;0;0;0;0;0;0;0;0;0;0
Q92797;0;0;0;0;0;0;0;0;0;0;0;0
Q96A33-2;0;0;0;0;0;0;0;0;0;0;0;0
Q96ES7;0;0;0;0;0;0;0;0;0;0;0;0
Q96HY6;0;0;0;0;0;0;0;0;0;0;0;0
Q96ME1-4;0;0;0;0;0;0;0;0;0;0;0;0
Q96NB2;0;0;0;0;0;0;0;0;0;0;0;0
Q99442;0;0;0;0;0;0;0;0;0;0;0;0
Q9BRF8;0;0;0;0;0;0;0;0;0;0;0;0
Q9BS26;0;0;0;0;0;0;0;0;0;0;0;0
Q9BT22;0;0;0;0;0;0;0;0;0;0;0;0
Q9BTY7;0;0;0;0;0;0;0;0;0;0;0;0
Q9BX67-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H444;0;0;0;0;0;0;0;0;0;0;0;0
Q9H6D7;0;0;0;0;0;0;0;0;0;0;0;0
Q9H7Z3;0;0;0;0;0;0;0;0;0;0;0;0
Q9H993;0;0;0;0;0;0;0;0;0;0;0;0
Q9NRK6;0;0;0;0;0;0;0;0;0;0;0;0
Q9NTI5-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NWS0;0;0;0;0;0;0;0;0;0;0;0;0
Q9NXE4-4;0;0;0;0;0;0;0;0;0;0;0;0
Q9UBI9;0;0;0;0;0;0;0;0;0;0;0;0
Q9ULE6;0;0;0;0;0;0;0;0;0;0;0;0
Q9UMX1;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2W1;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2W2;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y333;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y4G6;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5B9;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y5V3;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WYR3;0;0;0;0;0;0;0;0;0;0;0;0
Q13098-7;0;0;0;0;0;0;0;0;0;0;0;0
A0A1B0GV49;0;0;0;0;0;0;0;0;0;0;0;0
F2Z2Y6;0;0;0;0;0;0;0;0;0;0;0;0
P34949;0;0;0;0;0;0;0;0;0;0;0;0
F5H1S8;0;0;0;0;0;0;0;0;0;0;0;0
H3BNX8;0;0;0;0;0;0;0;0;0;0;0;0
M0R0M7;0;0;0;0;0;0;0;0;0;0;0;0
O14966;0;0;0;0;0;0;0;0;0;0;0;0
P13667;0;0;0;0;0;0;0;0;0;0;0;0
P18859-2;0;0;0;0;0;0;0;0;0;0;0;0
P30040;0;0;0;0;0;0;0;0;0;0;0;0
P30049;0;0;0;0;0;0;0;0;0;0;0;0
P42765;0;0;0;0;0;0;0;0;0;0;0;0
P51665;0;0;0;0;0;0;0;0;0;0;0;0
P61160;0;0;0;0;0;0;0;0;0;0;0;0
Q12788;0;0;0;0;0;0;0;0;0;0;0;0
Q13573;0;0;0;0;0;0;0;0;0;0;0;0
Q8NI35;0;0;0;0;0;0;0;0;0;0;0;0
Q8WWC4;0;0;0;0;0;0;0;0;0;0;0;0
Q96KQ4;0;0;0;0;0;0;0;0;0;0;0;0
Q96RR1-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9BQ95;0;0;0;0;0;0;0;0;0;0;0;0
Q9BRA2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UII2;0;0;0;0;0;0;0;0;0;0;0;0
A0A087WVA8;0;0;0;0;0;0;0;0;0;0;0;0
C9J979;0;0;0;0;0;0;0;0;0;0;0;0
A0A087X1H5;0;0;0;0;0;0;0;0;0;0;0;0
A0A0A6YYI3;0;0;0;0;0;0;0;0;0;0;0;0
A0A0C4DFX9;0;0;0;0;0;0;0;0;0;0;0;0
A0A0C4DGV4;0;0;0;0;0;0;0;0;0;0;0;0
A0A0U1RRH6;0;0;0;0;0;0;0;0;0;0;0;0
A6NF31;0;0;0;0;0;0;0;0;0;0;0;0
A6NHR9-2;0;0;0;0;0;0;0;0;0;0;0;0
P62308;0;0;0;0;0;0;0;0;0;0;0;0
E9PFD4;0;0;0;0;0;0;0;0;0;0;0;0
C9J7B1;0;0;0;0;0;0;0;0;0;0;0;0
E5RI99;0;0;0;0;0;0;0;0;0;0;0;0
E5RK82;0;0;0;0;0;0;0;0;0;0;0;0
E7EMZ9;0;0;0;0;0;0;0;0;0;0;0;0
E9PD68;0;0;0;0;0;0;0;0;0;0;0;0
E9PJ42;0;0;0;0;0;0;0;0;0;0;0;0
F5H669;0;0;0;0;0;0;0;0;0;0;0;0
F8VU90;0;0;0;0;0;0;0;0;0;0;0;0
F8W1U0;0;0;0;0;0;0;0;0;0;0;0;0
F8W930;0;0;0;0;0;0;0;0;0;0;0;0
F8WJN3;0;0;0;0;0;0;0;0;0;0;0;0
G3V1C3;0;0;0;0;0;0;0;0;0;0;0;0
P54132;0;0;0;0;0;0;0;0;0;0;0;0
H7C2Q8;0;0;0;0;0;0;0;0;0;0;0;0
I3L159;0;0;0;0;0;0;0;0;0;0;0;0
K7EIU8;0;0;0;0;0;0;0;0;0;0;0;0
O14523-2;0;0;0;0;0;0;0;0;0;0;0;0
O15226;0;0;0;0;0;0;0;0;0;0;0;0
Q5T8U5;0;0;0;0;0;0;0;0;0;0;0;0
O43290;0;0;0;0;0;0;0;0;0;0;0;0
O43741;0;0;0;0;0;0;0;0;0;0;0;0
O60244;0;0;0;0;0;0;0;0;0;0;0;0
O75381-2;0;0;0;0;0;0;0;0;0;0;0;0
O75683;0;0;0;0;0;0;0;0;0;0;0;0
O95104-2;0;0;0;0;0;0;0;0;0;0;0;0
P08574;0;0;0;0;0;0;0;0;0;0;0;0
P10515;0;0;0;0;0;0;0;0;0;0;0;0
P11279;0;0;0;0;0;0;0;0;0;0;0;0
P11908;0;0;0;0;0;0;0;0;0;0;0;0
P12270;0;0;0;0;0;0;0;0;0;0;0;0
P29508;0;0;0;0;0;0;0;0;0;0;0;0
P31942-2;0;0;0;0;0;0;0;0;0;0;0;0
P35606-2;0;0;0;0;0;0;0;0;0;0;0;0
P36957;0;0;0;0;0;0;0;0;0;0;0;0
P49642;0;0;0;0;0;0;0;0;0;0;0;0
P49643;0;0;0;0;0;0;0;0;0;0;0;0
P49750-3;0;0;0;0;0;0;0;0;0;0;0;0
P49754-2;0;0;0;0;0;0;0;0;0;0;0;0
P51970;0;0;0;0;0;0;0;0;0;0;0;0
P58557;0;0;0;0;0;0;0;0;0;0;0;0
P63096;0;0;0;0;0;0;0;0;0;0;0;0
Q01968-2;0;0;0;0;0;0;0;0;0;0;0;0
Q03164-2;0;0;0;0;0;0;0;0;0;0;0;0
Q13015;0;0;0;0;0;0;0;0;0;0;0;0
Q13084;0;0;0;0;0;0;0;0;0;0;0;0
Q13330-3;0;0;0;0;0;0;0;0;0;0;0;0
Q13823;0;0;0;0;0;0;0;0;0;0;0;0
Q14149;0;0;0;0;0;0;0;0;0;0;0;0
Q14687-2;0;0;0;0;0;0;0;0;0;0;0;0
Q15125;0;0;0;0;0;0;0;0;0;0;0;0
Q15404-2;0;0;0;0;0;0;0;0;0;0;0;0
Q15428;0;0;0;0;0;0;0;0;0;0;0;0
Q15650;0;0;0;0;0;0;0;0;0;0;0;0
Q16537;0;0;0;0;0;0;0;0;0;0;0;0
Q460N5-4;0;0;0;0;0;0;0;0;0;0;0;0
Q9H583;0;0;0;0;0;0;0;0;0;0;0;0
Q68E01-4;0;0;0;0;0;0;0;0;0;0;0;0
Q6NZY4;0;0;0;0;0;0;0;0;0;0;0;0
Q6SJ93;0;0;0;0;0;0;0;0;0;0;0;0
Q6UN15-3;0;0;0;0;0;0;0;0;0;0;0;0
Q709C8-4;0;0;0;0;0;0;0;0;0;0;0;0
Q7KYR7-3;0;0;0;0;0;0;0;0;0;0;0;0
Q86W42-3;0;0;0;0;0;0;0;0;0;0;0;0
Q86WA8;0;0;0;0;0;0;0;0;0;0;0;0
Q8IZD4;0;0;0;0;0;0;0;0;0;0;0;0
Q8N1B4;0;0;0;0;0;0;0;0;0;0;0;0
Q8TDD1;0;0;0;0;0;0;0;0;0;0;0;0
Q8WUK0;0;0;0;0;0;0;0;0;0;0;0;0
Q8WVK7;0;0;0;0;0;0;0;0;0;0;0;0
Q8WXF1;0;0;0;0;0;0;0;0;0;0;0;0
Q92771;0;0;0;0;0;0;0;0;0;0;0;0
Q96DI7-2;0;0;0;0;0;0;0;0;0;0;0;0
Q96LT7;0;0;0;0;0;0;0;0;0;0;0;0
Q99871-3;0;0;0;0;0;0;0;0;0;0;0;0
Q99986;0;0;0;0;0;0;0;0;0;0;0;0
Q9BRZ2;0;0;0;0;0;0;0;0;0;0;0;0
Q9H4L7;0;0;0;0;0;0;0;0;0;0;0;0
Q9H553;0;0;0;0;0;0;0;0;0;0;0;0
Q9HCH0-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9HCM3-3;0;0;0;0;0;0;0;0;0;0;0;0
Q9HDC9;0;0;0;0;0;0;0;0;0;0;0;0
Q9NQ88;0;0;0;0;0;0;0;0;0;0;0;0
Q9NSE4;0;0;0;0;0;0;0;0;0;0;0;0
Q9NVV4-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9NW08-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9P2B7-2;0;0;0;0;0;0;0;0;0;0;0;0
Q9UL42;0;0;0;0;0;0;0;0;0;0;0;0
Q9Y2H6-2;0;0;0;0;0;0;0;0;0;0;0;0
A0A0A0MTH3;0;0;0;0;0;0;0;0;0;0;0;0
A0AVT1;0;0;0;0;0;0;0;0;0;0;0;0
J3QKW7;0;0;0;0;0;0;0;0;0;0;0;0
B4DUC8;0;0;0;0;0;0;0;0;0;0;0;0
E9PGC8;0;0;0;0;0;0;0;0;0;0;0;0
E9PR16;0;0;0;0;0;0;0;0;0;0;0;0
F5H6N1;0;0;0;0;0;0;0;0;0;0;0;0
G3V599;0;0;0;0;0;0;0;0;0;0;0;0
H0YGT2;0;0;0;0;0;0;0;0;0;0;0;0
H3BPR2;0;0;0;0;0;0;0;0;0;0;0;0
O43264;0;0;0;0;0;0;0;0;0;0;0;0
O95801;0;0;0;0;0;0;0;0;0;0;0;0
P00491;0;0;0;0;0;0;0;0;0;0;0;0
P12273;0;0;0;0;0;0;0;0;0;0;0;0
P23443-4;0;0;0;0;0;0;0;0;0;0;0;0
P30825;0;0;0;0;0;0;0;0;0;0;0;0
P31150;0;0;0;0;0;0;0;0;0;0;0;0
P45954-2;0;0;0;0;0;0;0;0;0;0;0;0
